"","Run","Age","Assay.Type","AssemblyName","AvgSpotLen","Bases","Biomaterial_provider","BioProject","BioSample","BioSampleModel","Bytes","Cell_Line","Center.Name","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","disease","disease_stage","Ethnicity","Experiment","Instrument","isolate","Library.Name","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","Sample.Name","sample_type","sex","SRA.Study","tissue"
"1080","SRR8616169",NA,"RNA-Seq","GCA_000001405.13",202,19562008250,"ATCC:22Rv1","PRJNA523380","SAMN10988315","Human",9998459406,"22Rv1","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma","primary","Caucasian","SRX5414881","Illumina HiSeq 2500","cell line","RNASeq-22RV1_PROSTATE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","22RV1_PROSTATE","cell culture","male","SRP186687","prostate"
"1081","SRR8616170",69,"RNA-Seq","GCA_000001405.13",202,17446554362,"ATCC:639-V","PRJNA523380","SAMN10989559","Human",8728693769,"639-V","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (transitional_cell_carcinoma)","primary","Caucasian","SRX5414880","Illumina HiSeq 2500","cell line","RNASeq-639V_URINARY_TRACT","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","639V_URINARY_TRACT","cell culture","male","SRP186687","urinary_tract"
"1082","SRR8616171",NA,"RNA-Seq","GCA_000001405.13",202,17586143634,"ECACC:59M","PRJNA523380","SAMN10988041","Human",8805376174,"59M","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma","metastasis","Caucasian","SRX5414879","Illumina HiSeq 2500","cell line","RNASeq-59M_OVARY","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","59M_OVARY","cell culture","female","SRP186687","ovary"
"1083","SRR8616172",68,"RNA-Seq","GCA_000001405.13",202,18238856538,NA,"PRJNA523380","SAMN10987658","Human",9033961984,"5637","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma","primary","Asian","SRX5414878","Illumina HiSeq 2500","cell line","RNASeq-5637_URINARY_TRACT","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","5637_URINARY_TRACT","cell culture","male","SRP186687","urinary_tract"
"1084","SRR8616173",63,"RNA-Seq","GCA_000001405.13",202,16354024232,"DSMZ:42-MG-BA","PRJNA523380","SAMN10988275","Human",8212336296,"42-MG-BA","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)","primary","Caucasian","SRX5414877","Illumina HiSeq 2500","cell line","RNASeq-42MGBA_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","42MGBA_CENTRAL_NERVOUS_SYSTEM","cell culture","male","SRP186687","central_nervous_system"
"1085","SRR8616174",61,"RNA-Seq","GCA_000001405.13",202,15979545118,NA,"PRJNA523380","SAMN10987850","Human",8047160264,"HCC1954","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","primary","Caucasian","SRX5414876","Illumina HiSeq 2500","cell line","RNASeq-HCC1954_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC1954_BREAST","cell culture","female","SRP186687","breast"
"1086","SRR8616175",82,"RNA-Seq","GCA_000001405.13",202,16305331728,"ATCC:HCC202","PRJNA523380","SAMN10988183","Human",8048711022,"HCC202","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","primary","Caucasian","SRX5414875","Illumina HiSeq 2500","cell line","RNASeq-HCC202_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC202_BREAST","cell culture","female","SRP186687","breast"
"1087","SRR8616176",47,"RNA-Seq","GCA_000001405.13",202,18549767666,"DSMZ:HCC-15","PRJNA523380","SAMN10987789","Human",9207212808,"HCC-15","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (squamous_cell_carcinoma)","primary","African_american","SRX5414874","Illumina HiSeq 2500","cell line","RNASeq-HCC15_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC15_LUNG","cell culture","male","SRP186687","lung"
"1088","SRR8616177",60,"RNA-Seq","GCA_000001405.13",202,26808904498,"NIBRI","PRJNA523380","SAMN10988428","Human",14925066347,"HCC1806","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma\, squamous_cell_carcinoma)","primary","African_american","SRX5414873","Illumina HiSeq 2500","cell line","RNASeq-HCC1806_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC1806_BREAST","cell culture","female","SRP186687","breast"
"1089","SRR8616178",69,"RNA-Seq","GCA_000001405.13",202,17618862382,"KCLB:HCC-1833","PRJNA523380","SAMN10988044","Human",9873110551,"HCC-1833","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","primary","African_american","SRX5414872","Illumina HiSeq 2500","cell line","RNASeq-HCC1833_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC1833_LUNG","cell culture","female","SRP186687","lung"
"1090","SRR8616179",24,"RNA-Seq","GCA_000001405.13",202,18651137528,"ATCC:HCC1937","PRJNA523380","SAMN10987920","Human",9194471664,"HCC1937","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","primary","Caucasian","SRX5414871","Illumina HiSeq 2500","cell line","RNASeq-HCC1937_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC1937_BREAST","cell culture","female","SRP186687","breast"
"1091","SRR8616180",32,"RNA-Seq","GCA_000001405.13",202,25516582632,"ATCC:HCC1500","PRJNA523380","SAMN10988466","Human",14371130828,"HCC1500","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","primary","African_american","SRX5414870","Illumina HiSeq 2500","cell line","RNASeq-HCC1500_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC1500_BREAST","cell culture","female","SRP186687","breast"
"1092","SRR8616181",70,"RNA-Seq","GCA_000001405.13",202,19024780160,NA,"PRJNA523380","SAMN10987921","Human",10633606586,"HCC1569","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (metaplastic_carcinoma)","primary","African_american","SRX5414869","Illumina HiSeq 2500","cell line","RNASeq-HCC1569_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC1569_BREAST","cell culture","female","SRP186687","breast"
"1093","SRR8616182",63,"RNA-Seq","GCA_000001405.13",202,20472993304,"KCLB:HCC-1588","PRJNA523380","SAMN10987742","Human",11502719881,"HCC-1588","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (squamous_cell_carcinoma)","primary","Caucasian","SRX5414868","Illumina HiSeq 2500","cell line","RNASeq-HCC1588_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC1588_LUNG","cell culture","female","SRP186687","lung"
"1094","SRR8616183",44,"RNA-Seq","GCA_000001405.13",202,20437398682,"ATCC:HCC1599","PRJNA523380","SAMN10988467","Human",11519423301,"HCC1599","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","primary","Caucasian","SRX5414867","Illumina HiSeq 2500","cell line","RNASeq-HCC1599_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HCC1599_BREAST","cell culture","female","SRP186687","breast"
"1095","SRR8616185",56,"RNA-Seq","GCA_000001405.13",202,21314065956,"NIBRI","PRJNA523380","SAMN10988310","Human",11391132353,"LoVo","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","metastasis","Caucasian","SRX5414865","Illumina HiSeq 2500","cell line","RNASeq-LOVO_LARGE_INTESTINE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","LOVO_LARGE_INTESTINE","cell culture","male","SRP186687","large_intestine"
"1096","SRR8616186",58,"RNA-Seq","GCA_000001405.13",202,17513951258,"NCI/DCTD","PRJNA523380","SAMN10988372","Human",8700760847,"LOX IMVI","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","malignant_melanoma","primary","Caucasian","SRX5414864","Illumina HiSeq 2500","cell line","RNASeq-LOXIMVI_SKIN","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","LOXIMVI_SKIN","cell culture","male","SRP186687","skin"
"1097","SRR8616187",NA,"RNA-Seq","GCA_000001405.13",202,24070128302,"ATCC:NCI-H1563","PRJNA523380","SAMN10987885","Human",12668375728,"NCI-H1563","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","primary","Caucasian","SRX5414863","Illumina HiSeq 2500","cell line","RNASeq-NCIH1563_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","NCIH1563_LUNG","cell culture","male","SRP186687","lung"
"1098","SRR8616188",59,"RNA-Seq","GCA_000001405.13",202,16387165362,"ATCC:NCI-H146","PRJNA523380","SAMN10988324","Human",8093112266,"NCI-H146","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (small_cell_carcinoma)","metastasis","Caucasian","SRX5414862","Illumina HiSeq 2500","cell line","RNASeq-NCIH146_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","NCIH146_LUNG","cell culture","male","SRP186687","lung"
"1099","SRR8616189",35,"RNA-Seq","GCA_000001405.13",202,19163373168,"ATCC:NCI-H1573","PRJNA523380","SAMN10987661","Human",10132171063,"NCI-H1573","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","metastasis","Caucasian","SRX5414861","Illumina HiSeq 2500","cell line","RNASeq-NCIH1573_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","NCIH1573_LUNG","cell culture","female","SRP186687","lung"
"1100","SRR8616190",48,"RNA-Seq","GCA_000001405.13",202,17252355198,"ATCC:NCI-H1568","PRJNA523380","SAMN10987877","Human",8609418789,"NCI-H1568","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (non_small_cell_carcinoma)","metastasis","Caucasian","SRX5414860","Illumina HiSeq 2500","cell line","RNASeq-NCIH1568_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","NCIH1568_LUNG","cell culture","female","SRP186687","lung"
"1101","SRR8616192",44,"RNA-Seq","GCA_000001405.13",202,16102499488,"ATCC:NCI-H1581","PRJNA523380","SAMN10988311","Human",8076800382,"NCI-H1581","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (large_cell_carcinoma)","primary","Caucasian","SRX5414858","Illumina HiSeq 2500","cell line","RNASeq-NCIH1581_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","NCIH1581_LUNG","cell culture","male","SRP186687","lung"
"1102","SRR8616193",NA,"RNA-Seq","GCA_000001405.13",202,21719583986,"ATCC:CA46","PRJNA523380","SAMN10987878","Human",12130841516,"CA46","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (Burkitt_lymphoma)","metastasis","Asian","SRX5415209","Illumina HiSeq 2500","cell line","RNASeq-CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
"1103","SRR8616194",NA,"RNA-Seq","GCA_000001405.13",202,16727160450,NA,"PRJNA523380","SAMN10989600","Human",8923019492,"CACO2;CACO2;CaCo-2","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,"SRX5415208","Illumina HiSeq 2500","cell line","RNASeq-CACO2_LARGE_INTESTINE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","CACO2_LARGE_INTESTINE","cell culture",NA,"SRP186687","large_intestine"
"1104","SRR8616195",60,"RNA-Seq","GCA_000001405.13",202,16170449460,"NIBRI","PRJNA523380","SAMN10988308","Human",8663310938,"BT-474","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","primary","Caucasian","SRX5415207","Illumina HiSeq 2500","cell line","RNASeq-BT474_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","BT474_BREAST","cell culture","female","SRP186687","breast"
"1105","SRR8616196",23,"RNA-Seq","GCA_000001405.13",202,20052414356,"ATCC:BT-483","PRJNA523380","SAMN10988523","Human",11311525131,"BT-483","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma\, medullary)","primary","Caucasian","SRX5415206","Illumina HiSeq 2500","cell line","RNASeq-BT483_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","BT483_BREAST","cell culture","female","SRP186687","breast"
"1106","SRR8616198",45,"RNA-Seq","GCA_000001405.13",202,19812735296,"DSMZ:BV-173","PRJNA523380","SAMN10988488","Human",11211731888,"BV-173","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia)","primary","Caucasian","SRX5415204","Illumina HiSeq 2500","cell line","RNASeq-BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
"1107","SRR8616199",61,"RNA-Seq","GCA_000001405.13",202,19174587198,"NIBRI","PRJNA523380","SAMN10987955","Human",10316726420,"BxPC-3","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","primary","Caucasian","SRX5415203","Illumina HiSeq 2500","cell line","RNASeq-BXPC3_PANCREAS","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","BXPC3_PANCREAS","cell culture","female","SRP186687","pancreas"
"1108","SRR8616200",72,"RNA-Seq","GCA_000001405.13",202,17692319076,"ATCC:C2BBe1","PRJNA523380","SAMN10987952","Human",8778965510,"C2BBe1","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","primary","Caucasian","SRX5415202","Illumina HiSeq 2500","cell line","RNASeq-C2BBE1_LARGE_INTESTINE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","C2BBE1_LARGE_INTESTINE","cell culture","male","SRP186687","large_intestine"
"1109","SRR8616201",53,"RNA-Seq","GCA_000001405.13",202,17253365198,"ATCC:C32","PRJNA523380","SAMN10988316","Human",9157396706,"C32","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","malignant_melanoma","primary","Caucasian","SRX5415201","Illumina HiSeq 2500","cell line","RNASeq-C32_SKIN","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","C32_SKIN","cell culture","male","SRP186687","skin"
"1110","SRR8616202",NA,"RNA-Seq","GCA_000001405.13",202,10470607986,NA,"PRJNA523380","SAMN10989599","Human",4849371632,"C8166","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,"SRX5415200","Illumina HiSeq 2500","cell line","RNASeq-C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture",NA,"SRP186687","haematopoietic_and_lymphoid_tissue"
"1111","SRR8616203",50,"RNA-Seq","GCA_000001405.13",202,12225966978,"ATCC:Hs 172.T","PRJNA523380","SAMN10988444","Human",5921791487,"Hs 172.T","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma","primary","Caucasian","SRX5415199","Illumina HiSeq 2500","cell line","RNASeq-HS172T_FIBROBLAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HS172T_FIBROBLAST","cell culture","male","SRP186687","urinary_tract"
"1112","SRR8616204",65,"RNA-Seq","GCA_000001405.13",202,20310402494,"ATCC:Hs 229.T","PRJNA523380","SAMN10988156","Human",9965364802,"Hs 229.T","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","primary","Caucasian","SRX5415198","Illumina HiSeq 2500","cell line","RNASeq-HS229T_FIBROBLAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HS229T_FIBROBLAST","cell culture","male","SRP186687","lung"
"1113","SRR8616205",NA,"RNA-Seq","GCA_000001405.13",202,17240763630,"Garraway Lab","PRJNA523380","SAMN10989587","Human",9157032297,"HOP-62","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","primary","Caucasian","SRX5415197","Illumina HiSeq 2500","cell line","RNASeq-HOP62_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HOP62_LUNG","cell culture",NA,"SRP186687","lung"
"1114","SRR8616206",NA,"RNA-Seq","GCA_000001405.13",202,17165291986,"Garraway Lab","PRJNA523380","SAMN10989594","Human",8428513779,"HOP-92","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (large_cell_carcinoma)","primary","Caucasian","SRX5415196","Illumina HiSeq 2500","cell line","RNASeq-HOP92_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HOP92_LUNG","cell culture",NA,"SRP186687","lung"
"1115","SRR8616207",NA,"RNA-Seq","GCA_000001405.13",202,16796953672,NA,"PRJNA523380","SAMN10988390","Human",9009731017,"HMEL","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","other (immortalized_epithelial)",NA,"African_american","SRX5415195","Illumina HiSeq 2500","cell line","RNASeq-HMEL_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HMEL_BREAST","cell culture",NA,"SRP186687","breast"
"1116","SRR8616208",NA,"RNA-Seq","GCA_000001405.13",202,19329652700,NA,"PRJNA523380","SAMN10989583","Human",10312809368,"HNT-34","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,"SRX5415194","Illumina HiSeq 2500","cell line","RNASeq-HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture",NA,"SRP186687","haematopoietic_and_lymphoid_tissue"
"1117","SRR8616209",44,"RNA-Seq","GCA_000001405.13",202,21937680558,"ATCC:HPAF-II","PRJNA523380","SAMN10987875","Human",11667127635,"HPAF-II","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","metastasis","Caucasian","SRX5415193","Illumina HiSeq 2500","cell line","RNASeq-HPAFII_PANCREAS","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HPAFII_PANCREAS","cell culture","male","SRP186687","pancreas"
"1118","SRR8616210",14,"RNA-Seq","GCA_000001405.13",202,21409816380,"DSMZ:HPB-ALL","PRJNA523380","SAMN10988462","Human",10530848616,"HPB-ALL","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (acute_lymphoblastic_T_cell_leukaemia)","primary","Asian","SRX5415192","Illumina HiSeq 2500","cell line","RNASeq-HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
"1119","SRR8616211",13,"RNA-Seq","GCA_000001405.13",202,17467028678,"GNF","PRJNA523380","SAMN10987602","Human",8545445484,"HOS","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","osteosarcoma","primary","Caucasian","SRX5415191","Illumina HiSeq 2500","cell line","RNASeq-HOS_BONE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HOS_BONE","cell culture","female","SRP186687","bone"
"1120","SRR8616212",64,"RNA-Seq","GCA_000001405.13",202,16478032234,"ATCC:HPAC","PRJNA523380","SAMN10987698","Human",8746438887,"HPAC","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","primary","Caucasian","SRX5415190","Illumina HiSeq 2500","cell line","RNASeq-HPAC_PANCREAS","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","HPAC_PANCREAS","cell culture","female","SRP186687","pancreas"
"1121","SRR8616214",NA,"RNA-Seq","GCA_000001405.13",202,16144849798,NA,"PRJNA523380","SAMN10988420","Human",8651355286,"EW8","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour",NA,"Caucasian","SRX5415188","Illumina HiSeq 2500","cell line","RNASeq-EW8_BONE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","EW8_BONE","cell culture",NA,"SRP186687","bone"
"1122","SRR8616215",56,"RNA-Seq","GCA_000001405.13",202,14494665338,"NIBRI","PRJNA523380","SAMN10987898","Human",7290085250,"FaDu","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (squamous_cell_carcinoma)","primary","Caucasian","SRX5415187","Illumina HiSeq 2500","cell line","RNASeq-FADU_UPPER_AERODIGESTIVE_TRACT","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","FADU_UPPER_AERODIGESTIVE_TRACT","cell culture","male","SRP186687","upper_aerodigestive_tract"
"1123","SRR8616216",68,"RNA-Seq","GCA_000001405.13",202,18237398906,"DSMZ:F-36P","PRJNA523380","SAMN10989568","Human",9735101934,"F-36P","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (acute_myeloid_leukaemia\, M6)","metastasis","Asian","SRX5415186","Illumina HiSeq 2500","cell line","RNASeq-F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
