,BHKLAB.DRUGID,SMILES,INCHIKEY,PUBCHEM CID,DATABASE ID,MOLECULE_NAME,TARGET_NAME,DATABASE
12848,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12849,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12850,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12851,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12852,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12853,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,DB13179,Troleandomycin,rplD,DrugBank
12854,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12855,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12856,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12857,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12858,Troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,LQCLVBQBTUVCEQ-QTFUVMRISA-N,202225,CHEMBL564085,Troleandomycin,70S ribosome,ChEMBL
12859,Trolox,Cc1c(C)c2OC(C)(CC(=O)O)CCc2c(C)c1O,GLEVLJDDWXEYCO-UHFFFAOYSA-N,40634,NA,NA,NA,NA
12860,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,DB00809,Tropicamide,CHRM1,DrugBank
12861,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,CHEMBL1200604,Tropicamide,CHRM3,ChEMBL
12862,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,NA,tropicamide,CHRM1,CLUE.IO
12863,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,NA,tropicamide,CHRM4,CLUE.IO
12864,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,DB00809,Tropicamide,CHRM3,DrugBank
12865,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,DB00809,Tropicamide,CHRM2,DrugBank
12866,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,NA,tropicamide,CHRM3,CLUE.IO
12867,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,DB00809,Tropicamide,CHRM4,DrugBank
12868,Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,5593,NA,tropicamide,CHRM2,CLUE.IO
12869,Tropine,CN1C2CCC1CC(O)C2,CYHOMWAPJJPNMW-UHFFFAOYSA-N,8424,NA,NA,NA,NA
12870,"Tryptophan, 4-fluoro-",C1=CC2=C(C(=C1)F)C(=CN2)CC(C(=O)O)N,DEBQMEYEKKWIKC-UHFFFAOYSA-N,101198,NA,NA,NA,NA
12871,TTNBP,CC(=CC1=CC=C(C=C1)C(=O)O)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,FOIVPCKZDPCJJY-JQIJEIRASA-N,5289501,NA,NA,NA,NA
12872,Tubastatin A,CN1CCc2c(C1)c1ccccc1n2Cc1ccc(cc1)C(=O)NO,NA,49850262,NA,tubastatin-a,HDAC6,CLUE.IO
12873,Tubastatin A,CN1CCc2c(C1)c1ccccc1n2Cc1ccc(cc1)C(=O)NO,NA,49850262,BRD-K00627859,tubastatin A,HDAC6,CTRPv2
12874,Tubocurarine chloride,COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c32)cc7)N(C)CCc6cc5OC)c4,JFJZZMVDLULRGK-URLMMPGGSA-O,6000,NA,NA,NA,NA
12875,Turofexorate isopropyl,NA,NA,10026128,CHEMBL454138,Turofexorate Isopropyl,NR1H4,ChEMBL
12876,TW 37,CC(C)C1=CC=CC=C1CC2=C(C(=C(C(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C)O)O)O,PQAPVTKIEGUPRN-UHFFFAOYSA-N,11455910,NA,TW-37,MCL1,CLUE.IO
12877,TW 37,CC(C)C1=CC=CC=C1CC2=C(C(=C(C(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C)O)O)O,PQAPVTKIEGUPRN-UHFFFAOYSA-N,11455910,BRD-K28360340,TW-37,BCL2L1,CTRPv2
12878,TW 37,CC(C)C1=CC=CC=C1CC2=C(C(=C(C(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C)O)O)O,PQAPVTKIEGUPRN-UHFFFAOYSA-N,11455910,NA,TW-37,BCL2,CLUE.IO
12879,TW 37,CC(C)C1=CC=CC=C1CC2=C(C(=C(C(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C)O)O)O,PQAPVTKIEGUPRN-UHFFFAOYSA-N,11455910,NA,TW-37,BCL2L1,CLUE.IO
12880,TW 37,CC(C)C1=CC=CC=C1CC2=C(C(=C(C(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C)O)O)O,PQAPVTKIEGUPRN-UHFFFAOYSA-N,11455910,BRD-K28360340,TW-37,BCL2,CTRPv2
12881,TWS119,C1=CC(=CC(=C1)N)C2=CC3=C(N2)N=CN=C3OC4=CC=CC(=C4)O,VPVLEBIVXZSOMQ-UHFFFAOYSA-N,9549289,NA,TWS-119,GSK3B,CLUE.IO
12882,TWS119,C1=CC(=CC(=C1)N)C2=CC3=C(N2)N=CN=C3OC4=CC=CC(=C4)O,VPVLEBIVXZSOMQ-UHFFFAOYSA-N,9549289,NA,TWS-119,JUN,CLUE.IO
12883,TWS119,C1=CC(=CC(=C1)N)C2=CC3=C(N2)N=CN=C3OC4=CC=CC(=C4)O,VPVLEBIVXZSOMQ-UHFFFAOYSA-N,9549289,NA,TWS-119,MYC,CLUE.IO
12884,tyloxapol,CC(C)(C)CC(C)(C)c1ccc(OCOCCOCCO)c(Cc2cc(cc(Cc3cc(ccc3OCOCCOCCO)C(C)(C)CC(C)(C)C)c2OCOCCOCCO)C(C)(C)CC(C)(C)C)c1,DZGWFCGJZKJUFP-UHFFFAOYSA-N,5610,NA,tyloxapol,LPL,CLUE.IO
12885,tyloxapol,CC(C)(C)CC(C)(C)c1ccc(OCOCCOCCO)c(Cc2cc(cc(Cc3cc(ccc3OCOCCOCCO)C(C)(C)CC(C)(C)C)c2OCOCCOCCO)C(C)(C)CC(C)(C)C)c1,DZGWFCGJZKJUFP-UHFFFAOYSA-N,5610,NA,tyloxapol,NFKB2,CLUE.IO
12886,tyloxapol,CC(C)(C)CC(C)(C)c1ccc(OCOCCOCCO)c(Cc2cc(cc(Cc3cc(ccc3OCOCCOCCO)C(C)(C)CC(C)(C)C)c2OCOCCOCCO)C(C)(C)CC(C)(C)C)c1,DZGWFCGJZKJUFP-UHFFFAOYSA-N,5610,DB06439,Tyloxapol,LPL,DrugBank
12887,Tyrphostin AG 1024,NA,NA,NA,NA,NA,NA,NA
12888,tyrphostin AG-825,COc1cc(/C=C(\C#N)/C(=O)N)cc(CSc2nc3ccccc3s2)c1O,KXDONFLNGBQLTN-WUXMJOGZSA-N,6091659,NA,tyrphostin-AG-825,ERBB2,CLUE.IO
12889,U0125,N/C(=C(/C#N)\C(=C(/N)\Sc1ccccc1)\C#N)/Sc2ccccc2,AVMMKRWZZLXNPR-VNXZMULNSA-N,24906258,NA,NA,NA,NA
12890,Ubistatin B,NA,NA,44145497,NA,NA,NA,NA
12891,UK 356618,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(c(C)c1)-c1ccccc1)CC(=O)NO)C(C)(C)C)c1ccccc1,NA,10370504,NA,UK-356618,MMP13,CLUE.IO
12892,UK 356618,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(c(C)c1)-c1ccccc1)CC(=O)NO)C(C)(C)C)c1ccccc1,NA,10370504,NA,UK-356618,MMP14,CLUE.IO
12893,UK 356618,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(c(C)c1)-c1ccccc1)CC(=O)NO)C(C)(C)C)c1ccccc1,NA,10370504,NA,UK-356618,MMP9,CLUE.IO
12894,UK 356618,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(c(C)c1)-c1ccccc1)CC(=O)NO)C(C)(C)C)c1ccccc1,NA,10370504,NA,UK-356618,MMP3,CLUE.IO
12895,UK 356618,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(c(C)c1)-c1ccccc1)CC(=O)NO)C(C)(C)C)c1ccccc1,NA,10370504,NA,UK-356618,MMP2,CLUE.IO
12896,Ulixertinib,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,KSERXGMCDHOLSS-LJQANCHMSA-N,11719003,CHEMBL3545022,Ulixertinib,MAPK1,ChEMBL
12897,Ulixertinib,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,KSERXGMCDHOLSS-LJQANCHMSA-N,11719003,DB13930,Ulixertinib,MAPK1,DrugBank
12898,Ulixertinib,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,KSERXGMCDHOLSS-LJQANCHMSA-N,11719003,CHEMBL3545022,Ulixertinib,MAPK3,ChEMBL
12899,Ulixertinib,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,KSERXGMCDHOLSS-LJQANCHMSA-N,11719003,DB13930,Ulixertinib,MAPK3,DrugBank
12900,UMI-77,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,WUGANDSUVKXMEC-UHFFFAOYSA-N,992586,NA,NA,NA,NA
12901,UNC0321,CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C)OC)OCCOCCN(C)C,AULLUGALUBVBDD-UHFFFAOYSA-N,46901937,NA,UNC0321,EHMT2,CLUE.IO
12902,UNC0321,CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C)OC)OCCOCCN(C)C,AULLUGALUBVBDD-UHFFFAOYSA-N,46901937,BRD-K74236984,UNC0321,EHMT2,CTRPv2
12903,UNC0638,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,QOECJCJVIMVJGX-UHFFFAOYSA-N,46224516,NA,UNC0638,EHMT2,CLUE.IO
12904,UNC0638,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,QOECJCJVIMVJGX-UHFFFAOYSA-N,46224516,BRD-K86856088,UNC0638,EHMT2,CTRPv2
12905,UNC0638,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,QOECJCJVIMVJGX-UHFFFAOYSA-N,46224516,BRD-K86856088,UNC0638,EHMT1,CTRPv2
12906,UNC0638,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,QOECJCJVIMVJGX-UHFFFAOYSA-N,46224516,NA,UNC0638,EHMT1,CLUE.IO
12907,UNC0642,NA,NA,NA,NA,UNC0642,EHMT2,CLUE.IO
12908,UNC0642,NA,NA,NA,NA,UNC0642,EHMT1,CLUE.IO
12909,UNC1215,NA,NA,57339144,NA,UNC1215,L3MBTL3,CLUE.IO
12910,Unii-1844425clp,CC1=CN(C2=C(C=C(C=C12)F)C=CC(=O)NS(=O)(=O)C3=CC(=C(S3)Cl)Cl)CC4=C(C=C(C=C4)Cl)Cl,BFBTVZNKWXWKNZ-HWKANZROSA-N,11296282,NA,NA,NA,NA
12911,Unii-40E3azg1MX,CC1=CC(=CC2=C1NC(=C3C(=CC=NC3=O)NCC(C4=CC(=CC=C4)Cl)O)N2)N5CCOCC5,UGQMURPIMYALPH-PZJQAWQVSA-N,10390396,NA,NA,NA,NA
12912,Unii-772CP7W12N,CC1=CC(=CC=C1)NC(=O)NC2C(=O)N(C3=CC=CC=C3C(=N2)C4=CC=CC=C4)CC(=O)C5=CC=CC=C5C,YCXFHPUBGMMWJQ-PMERELPUSA-N,122130,NA,NA,NA,NA
12913,Unii-F62N8qpr7V,CN1CC[C@]23[C@@H]4Nc5ccccc5[C@]3(CCN4C)[C@@H]1Nc6ccccc62,XSYCDVWYEVUDKQ-UHFFFAOYSA-N,264115,NA,NA,NA,NA
12914,UO126,NA,NA,NA,NA,NA,NA,NA
12915,Uprosertib,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N,51042438,NA,uprosertib,AKT1,CLUE.IO
12916,Uprosertib,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N,51042438,CHEMBL3137336,Uprosertib,AKT1,ChEMBL
12917,Uprosertib,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N,51042438,NA,uprosertib,AKT2,CLUE.IO
12918,Uprosertib,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N,51042438,CHEMBL3137336,Uprosertib,AKT2,ChEMBL
12919,Uprosertib,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N,51042438,NA,uprosertib,AKT3,CLUE.IO
12920,Uprosertib,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N,51042438,CHEMBL3137336,Uprosertib,AKT3,ChEMBL
12921,Uracil mustard,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,IDPUKCWIGUEADI-UHFFFAOYSA-N,6194,CHEMBL1488,Uracil Mustard,DNA,ChEMBL
12922,Urapidil,COc1ccccc1N2CCN(CCCNc3cc(=O)n(C)c(=O)n3C)CC2,ICMGLRUYEQNHPF-UHFFFAOYSA-N,5639,NA,urapidil,HTR1A,CLUE.IO
12923,Ursodeoxycholic acid,C[C@H](CCC(=O)O)[C@H]1CCC2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C,RUDATBOHQWOJDD-UZVSRGJWSA-N,31401,DB01586,Ursodeoxycholic acid,NR1H4,DrugBank
12924,Ursodeoxycholic acid,C[C@H](CCC(=O)O)[C@H]1CCC2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C,RUDATBOHQWOJDD-UZVSRGJWSA-N,31401,DB01586,Ursodeoxycholic acid,AKR1C2,DrugBank
12925,Ursolic acid,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O,WCGUUGGRBIKTOS-GPOJBZKASA-N,64945,NA,ursolic-acid,PLA2G1B,CLUE.IO
12926,Ursolic acid,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O,WCGUUGGRBIKTOS-GPOJBZKASA-N,64945,NA,ursolic-acid,PYGM,CLUE.IO
12927,Ursolic acid,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O,WCGUUGGRBIKTOS-GPOJBZKASA-N,64945,NA,ursolic-acid,PTPN1,CLUE.IO
12928,Ursolic acid,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O,WCGUUGGRBIKTOS-GPOJBZKASA-N,64945,NA,ursolic-acid,HSD11B1,CLUE.IO
12929,VAF-347,NA,NA,NA,BRD-K96335988,VAF-347,AHR,CTRPv2
12930,Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N,119607,DB00580,Valdecoxib,CA2,DrugBank
12931,Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N,119607,CHEMBL865,Valdecoxib,PTGS2,ChEMBL
12932,Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N,119607,NA,valdecoxib,PTGS2,CLUE.IO
12933,Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N,119607,DB00580,Valdecoxib,CA3,DrugBank
12934,Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N,119607,NA,valdecoxib,CA12,CLUE.IO
12935,Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N,119607,DB00580,Valdecoxib,PTGS2,DrugBank
12936,Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N,119607,BRD-K12994359,valdecoxib,PTGS2,CTRPv2
12937,"Valine, 3-mercapto-",CC(C)(C(C(=O)[OH2+])N)[S-],VVNCNSJFMMFHPL-UHFFFAOYSA-N,3799362,NA,NA,NA,NA
12938,valinomycin,CC(C)C1NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,FCFNRCROJUBPLU-DNDCDFAISA-N,3000706,NA,NA,NA,NA
12939,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,SCN3A,DrugBank
12940,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,PPARA,DrugBank
12941,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,SCN1A,DrugBank
12942,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,SCN8A,DrugBank
12943,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,SCN2A,DrugBank
12944,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,SCN11A,DrugBank
12945,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,HDAC2,DrugBank
12946,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,PPARG,DrugBank
12947,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,SCN4A,DrugBank
12948,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,HDAC2,CLUE.IO
12949,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,SCN3A,CLUE.IO
12950,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,PPARD,DrugBank
12951,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,SCN7A,CLUE.IO
12952,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,SCN8A,CLUE.IO
12953,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,SCN1A,CLUE.IO
12954,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,ACADSB,DrugBank
12955,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,ACADSB,CLUE.IO
12956,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,SCN11A,CLUE.IO
12957,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,HDAC9,CLUE.IO
12958,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,NA,valproic-acid,SCN3B,CLUE.IO
12959,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,SCN2B,DrugBank
12960,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,OGDH,DrugBank
12961,Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3121,DB00313,Valproic Acid,SCN3B,DrugBank
